"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
6,55006E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;85;0.83396;1126;762000;2025-03-24T11:34:35.680Z;12:17;False;True;24/03/2025;True;2852;1197;1841;-1;11822;9;27.432;1243;97;43;57;total;8.909;892;45;2663;10000;11.27;10;30
5,8536E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;494;4.7568;6293;3617000;2025-03-24T22:15:52.132Z;13:44;False;True;24/03/2025;True;;;;;;;;;;;;tracker;8.909;;;;;;;
5,39167E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;91;0.65491;938;1645000;2025-03-24T22:15:52.030Z;17:23;False;True;24/03/2025;True;;;;;;;;;;;;sedentaryActive;3.416;;;;;;;
8,14046E+17;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;64;0.61361;829;536000;2025-03-24T22:15:52.124Z;22:58;False;True;24/03/2025;True;;;;;;;;;;;;lightlyActive;0.9106;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.6037;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.3195;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;6.85928;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.83396;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;4.7568;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.65491;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.61361;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
1,62574E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;122;1.13586;1519;963000;2025-03-25T13:39:12.470Z;14:11;False;True;25/03/2025;True;2883;1270;1842;-1;11042;3;9.144;1209;153;51;27;total;8.2409;907;46;2663;10000;11.27;10;30
6,13765E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;161;1.50676;2020;1355000;2025-03-25T14:39:52.897Z;15:14;False;True;25/03/2025;True;;;;;;;;;;;;tracker;8.2485;;;;;;;
6,9392E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;134;1.12794;1552;1303000;2025-03-25T16:26:17.408Z;16:55;False;True;25/03/2025;True;;;;;;;;;;;;sedentaryActive;1.6412;;;;;;;
7,91407E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;73;0.71746;958;614000;2025-03-25T18:42:55.292Z;19:28;False;True;25/03/2025;True;;;;;;;;;;;;lightlyActive;0.8546;;;;;;;
6,04274E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;82;0.52442;758;959000;2025-03-25T20:14:01.695Z;20:47;False;True;25/03/2025;True;;;;;;;;;;;;moderatelyActive;0.1218;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.0038;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;5.01244;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.13586;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.50676;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.12794;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.71746;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.52442;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
7,56652E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;473;4.46688;5927;3643000;2025-03-26T12:27:42.501Z;12:21;False;True;26/03/2025;True;3256;1713;1842;-1;15206;2;6.096;1159;167;26;88;total;11.4578;1270;45;2663;10000;11.27;10;30
7,51937E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;197;1.88446;2504;1561000;2025-03-26T15:14:02.413Z;14:24;False;True;26/03/2025;True;;;;;;;;;;;;tracker;11.4578;;;;;;;
3,67805E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;91;0.92211;1243;770000;2025-03-27T08:47:16.376Z;19:35;False;True;26/03/2025;True;;;;;;;;;;;;sedentaryActive;2.9234;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;2.7049;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;1.1252;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;1.31;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;7.2734499999999995;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;4.46688;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.88446;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.92211;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
8,34671E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;243;2.32721;3100;1929000;2025-03-27T23:21:51.033Z;11:07;False;True;27/03/2025;True;3142;1554;1843;-1;16840;9;27.432;1194;93;57;96;total;12.655;1165;44;2663;10000;11.27;10;30
7,89611E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;268;2.40099;3184;1974000;2025-03-27T23:21:50.984Z;13:03;False;True;27/03/2025;True;;;;;;;;;;;;tracker;12.655;;;;;;;
6,28281E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;162;1.56987;2098;1298000;2025-03-27T23:21:50.979Z;16:20;False;True;27/03/2025;True;;;;;;;;;;;;sedentaryActive;2.6454;;;;;;;
5,15255E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;193;1.7033;2317;1902000;2025-03-27T23:21:51.033Z;18:18;False;True;27/03/2025;True;;;;;;;;;;;;lightlyActive;1.3523;;;;;;;
6,50578E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;214;2.06011;2730;1763000;2025-03-27T23:21:51.033Z;19:22;False;True;27/03/2025;True;;;;;;;;;;;;moderatelyActive;2.0412;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.9966;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;10.06148;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;2.32721;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;2.40099;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.56987;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.7033;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;2.06011;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
4,96029E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;396;3.74637;5033;3198000;2025-03-28T17:50:04.751Z;17:48;False;True;28/03/2025;True;2817;1145;1843;-1;10373;7;21.336;1225;159;25;31;total;7.7476;816;44;2663;10000;11.27;10;30
;;;;;;;;;;;;;;;;;;;;;;;;;;;tracker;7.7476;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;2.3794;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;1.4981;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.4438;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.1611;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;3.74637;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;3.74637;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
6,93324E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;212;2.03497;2701;1727000;2025-03-29T11:09:50.283Z;11:27;False;True;29/03/2025;True;2844;1178;1844;-1;11377;17;51.816;1236;109;55;40;total;8.5786;864;43;2663;10000;11.27;10;30
9,0321E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;115;1.11635;1494;868000;2025-03-29T12:25:37.420Z;13:01;False;True;29/03/2025;True;;;;;;;;;;;;tracker;8.5786;;;;;;;
5,35204E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;213;2.07479;2761;1697000;2025-03-29T14:41:54.830Z;14:29;False;True;29/03/2025;True;;;;;;;;;;;;sedentaryActive;0.3839;;;;;;;
8,97668E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;81;0.77067;1052;788000;2025-03-29T15:42:36.144Z;16:27;False;True;29/03/2025;True;;;;;;;;;;;;lightlyActive;0.5465;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.1497;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.6807;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;5.99678;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;2.03497;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.11635;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;2.07479;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.77067;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
3,28605E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;100;1.01738;1347;817000;2025-03-30T12:40:13.091Z;13:22;False;True;30/03/2025;True;2788;1118;1844;-1;10133;5;15.24;1242;106;64;28;total;7.6018;806;45;2663;10000;11.27;10;30
5,40792E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;102;1.01446;1358;846000;2025-03-30T14:11:13.985Z;14:51;False;True;30/03/2025;True;;;;;;;;;;;;tracker;7.6018;;;;;;;
3,9569E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;130;1.01996;1463;1327000;2025-03-30T16:57:57.872Z;17:32;False;True;30/03/2025;True;;;;;;;;;;;;sedentaryActive;1.5256;;;;;;;
6,91089E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;108;1.03157;1386;903000;2025-03-30T18:59:24.299Z;19:42;False;True;30/03/2025;True;;;;;;;;;;;;lightlyActive;0.5349;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;1.1042;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.3125;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;4.08337;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.01738;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.01446;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.01996;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.03157;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
3,49496E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;53;0.51941;692;1100000;2025-03-31T07:19:21.600Z;07:49;False;True;31/03/2025;True;2218;437;1845;-1;3204;3;9.144;1346;83;4;7;total;2.3649;293;47;2663;10000;11.27;10;30
;;;;;;;;;;;;;;;;;;;;;;;;;;;tracker;2.3649;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;0.0196;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;0.0214;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.0;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.0;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;0.51941;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.51941;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
7,95057E+17;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;202;1.78711;2420;2484000;2025-04-01T14:44:19.565Z;14:57;False;True;01/04/2025;True;2702;983;1845;-1;8034;9;27.432;1250;137;26;27;total;6.0833;690;47;2663;10000;11.27;10;30
5,06522E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;178;1.83665;2440;1499000;2025-04-01T18:13:17.240Z;18:48;False;True;01/04/2025;True;;;;;;;;;;;;tracker;6.0833;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;1.8225;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;0.5231;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.0938;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.0647;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;3.62376;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.78711;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.83665;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
9,06748E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;74;0.60133;842;950000;2025-04-02T09:50:40.419Z;10:04;False;True;02/04/2025;True;2951;1273;1846;-1;11739;15;45.72;1215;145;32;48;total;8.7872;928;49;2663;10000;11.27;10;30
5,22652E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;70;0.6756;919;690000;2025-04-02T13:38:06.751Z;14:03;False;True;02/04/2025;True;;;;;;;;;;;;tracker;8.7872;;;;;;;
2,96958E+17;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;561;5.26562;7077;4647000;2025-04-02T17:14:58.819Z;16:44;False;True;02/04/2025;True;;;;;;;;;;;;sedentaryActive;1.6622;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;0.7406;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.1181;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.2671;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;6.54255;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.60133;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.6756;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;5.26562;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
6,78108E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;91;0.88737;1183;716000;2025-04-03T14:32:59.661Z;13:37;False;True;03/04/2025;True;3479;1932;1846;-1;17091;12;36.576;1133;177;39;91;total;12.4218;1462;50;2663;10000;11.27;10;30
8,63303E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;103;1.03109;1371;824000;2025-04-03T14:32:59.810Z;14:03;False;True;03/04/2025;True;;;;;;;;;;;;tracker;12.4218;;;;;;;
2,95367E+18;15000;15000;Sport;Sport;;884;;8208;6451000;2025-04-03T23:17:37.746Z;21:59;False;True;03/04/2025;True;;;;;;;;;;;;sedentaryActive;0.9951;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;0.381;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.103;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.1309;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;1.91846;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.88737;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.03109;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
1,31798E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;195;1.71601;2365;2141000;2025-04-04T10:23:48.159Z;10:41;False;True;04/04/2025;True;3003;1344;1847;-1;9485;7;21.336;1183;213;22;21;total;7.0935;941;51;2663;10000;11.27;10;30
;;;;;;;;;;;;;;;;;;;;;;;;;;;tracker;7.0935;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;1.8813;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;0.9783;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.0698;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.0343;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;1.71601;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.71601;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
3,10856E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;103;0.78211;1080;1654000;2025-04-05T19:30:28.176Z;18:42;False;True;05/04/2025;True;2561;865;1847;-1;7158;9;27.432;704;145;19;14;total;5.3458;587;52;2663;10000;11.27;10;30
;;;;;;;;;;;;;;;;;;;;;;;;;;;tracker;5.3458;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;1.1706;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;0.6009;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.1771;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.0;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;0.78211;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;0.78211;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
6,53438E+18;90013;90013;Walk;Walk;Walking less than 2 mph, strolling very slowly;185;1.57946;2165;1853000;2025-04-06T11:21:14.607Z;11:25;False;True;06/04/2025;True;2750;1046;1848;-1;7265;10;30.48;1214;208;2;16;total;5.4823;700;51;2663;10000;11.27;10;30
;;;;;;;;;;;;;;;;;;;;;;;;;;;tracker;5.4823;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;sedentaryActive;2.1798;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;lightlyActive;0.9876;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;moderatelyActive;0.136;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;veryActive;0.0;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;loggedActivities;1.57946;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Walk;1.57946;;;;;;;
"﻿""activities__logId""";activities__activityId;activities__activityParentId;activities__activityParentName;activities__name;activities__description;activities__calories;activities__distance;activities__steps;activities__duration;activities__lastModified;activities__startTime;activities__isFavorite;activities__hasActiveZoneMinutes;activities__startDate;activities__hasStartTime;summary__caloriesOut;summary__activityCalories;summary__caloriesBMR;summary__activeScore;summary__steps;summary__floors;summary__elevation;summary__sedentaryMinutes;summary__lightlyActiveMinutes;summary__fairlyActiveMinutes;summary__veryActiveMinutes;summary__distances__activity;summary__distances__distance;summary__marginalCalories;summary__restingHeartRate;goals__caloriesOut;goals__steps;goals__distance;goals__floors;goals__activeMinutes
